Year;ECO;Games;WhiteWins;BlackWins;Draws
2003;C43;10;0;3;7
2003;C44;10;1;6;3
2003;C45;76;26;14;36
2003;C46;4;1;2;1
2003;C47;35;10;6;19
2003;C48;11;1;2;8
2003;C49;6;1;3;2
2003;C50;7;2;2;3
2003;C51;4;1;1;2
2003;C52;2;0;1;1
2003;C53;1;1;0;0
2003;C54;48;20;15;13
2003;C55;26;9;7;10
2003;C56;7;3;2;2
2003;C58;2;1;0;1
2003;C59;1;1;0;0
2003;C60;7;2;4;1
2003;C61;3;1;2;0
2003;C62;6;2;1;3
2003;C63;13;7;3;3
2003;C64;1;1;0;0
2003;C65;26;9;7;10
2003;C66;8;4;1;3
2003;C67;59;10;12;37
2003;C68;23;7;6;10
2003;C69;12;3;2;7
2003;C70;4;2;0;2
2003;C71;1;0;0;1
2003;C72;5;2;1;2
2003;C73;2;2;0;0
2003;C74;1;1;0;0
2003;C75;5;3;1;1
2003;C76;7;1;2;4
2003;C77;13;2;4;7
2003;C78;43;14;7;22
2003;C79;5;3;1;1
2003;C80;11;2;2;7
2003;C82;7;3;0;4
2003;C83;11;4;1;6
2003;C84;10;1;4;5
2003;C85;10;5;0;5
2003;C86;4;1;2;1
2003;C87;11;3;2;6
2003;C88;53;15;14;24
2003;C89;24;5;3;16
2003;C90;20;6;2;12
2003;C91;25;10;5;10
2003;C92;44;13;11;20
2003;C93;4;2;1;1
2003;C94;3;1;0;2
2003;C95;24;13;5;6
2003;C96;16;4;2;10
2003;C97;11;4;1;6
2003;C98;3;3;0;0
2003;C99;27;6;7;14
2003;D00;51;13;19;19
2003;D01;11;1;8;2
2003;D02;56;14;18;24
2003;D03;15;5;6;4
2003;D04;3;1;2;0
2003;D05;17;4;4;9
2003;D06;14;9;1;4
2003;D07;21;12;4;5
2003;D08;1;0;0;1
2003;D09;2;1;0;1
2003;D10;44;15;10;19
2003;D11;100;34;24;42
2003;D12;54;17;13;24
2003;D13;35;10;7;18
2003;D14;14;1;0;13
2003;D15;130;43;23;64
2003;D16;8;5;2;1
2003;D17;31;4;7;20
2003;D18;32;9;8;15
2003;D19;12;5;2;5
2003;D20;34;15;7;12
2003;D21;11;5;3;3
2003;D22;2;2;0;0
2003;D23;23;4;2;17
2003;D24;7;2;0;5
2003;D25;5;2;1;2
2003;D26;16;6;1;9
2003;D27;65;20;13;32
2003;D28;9;5;1;3
2003;D29;6;1;1;4
2003;D30;64;24;14;26
2003;D31;27;12;2;13
2003;D32;9;6;3;0
2003;D33;3;1;2;0
2003;D34;23;10;1;12
2003;D35;38;14;10;14
2003;D36;57;26;10;21
2003;D37;75;32;9;34
2003;D38;51;12;8;31
2003;D39;25;1;4;20
2003;D40;9;1;3;5
2003;D41;26;11;4;11
2003;D42;8;2;3;3
2003;D43;29;13;8;8
2003;D44;11;3;6;2
2003;D45;88;35;18;35
2003;D46;51;25;5;21
2003;D47;39;10;7;22
2003;D48;24;6;5;13
2003;D49;3;0;2;1
2003;D50;2;1;0;1
2003;D51;2;1;0;1
2003;D52;10;4;0;6
2003;D53;10;2;0;8
2003;D54;1;1;0;0
2003;D55;12;4;1;7
2003;D56;10;2;1;7
2003;D57;1;1;0;0
2003;D58;28;12;3;13
2003;D59;3;0;1;2
2003;D60;5;2;1;2
2003;D61;15;8;1;6
2003;D62;1;0;0;1
2003;D63;10;7;1;2
2003;D64;2;0;0;2
2003;D65;1;0;0;1
2003;D66;5;1;2;2
2003;D67;1;0;0;1
2003;D68;1;0;0;1
2003;D70;4;3;0;1
2003;D71;7;3;1;3
2003;D72;10;3;1;6
2003;D73;10;4;2;4
2003;D74;4;2;0;2
2003;D75;1;0;1;0
2003;D76;22;5;2;15
2003;D77;11;2;4;5
2003;D78;7;3;0;4
2003;D79;13;1;0;12
2003;D80;11;3;4;4
2003;D82;11;4;2;5
2003;D83;6;4;0;2
2003;D84;5;3;1;1
2003;D85;43;12;10;21
2003;D86;12;6;3;3
2003;D87;22;6;5;11
2003;D88;2;1;0;1
2003;D89;3;2;0;1
2003;D90;12;3;2;7
2003;D91;9;4;4;1
2003;D92;4;3;0;1
2003;D93;15;6;4;5
2003;D94;34;8;6;20
2003;D95;6;2;1;3
2003;D96;5;3;1;1
2003;D97;15;6;2;7
2003;D98;4;3;1;0
2003;D99;3;1;2;0
2003;E00;5;2;0;3
2003;E01;19;10;4;5
2003;E02;8;1;1;6
2003;E03;1;0;1;0
2003;E04;34;11;9;14
2003;E05;27;6;4;17
2003;E06;7;3;3;1
2003;E07;15;5;8;2
2003;E08;17;9;3;5
2003;E09;5;1;3;1
2003;E10;13;2;4;7
2003;E11;84;18;17;49
2003;E12;135;41;26;68
2003;E13;27;8;3;16
2003;E14;48;14;12;22
2003;E15;126;29;22;75
2003;E16;20;11;3;6
2003;E17;15;4;3;8
2003;E18;36;15;5;16
2003;E19;4;0;1;3
2003;E20;41;6;10;25
2003;E21;11;4;3;4
2003;E22;1;0;0;1
2003;E24;4;2;2;0
2003;E25;11;2;2;7
2003;E27;1;1;0;0
2003;E28;2;1;1;0
2003;E29;3;1;0;2
2003;E30;3;1;0;2
2003;E31;2;1;1;0
2003;E32;105;26;16;63
2003;E33;4;1;0;3
2003;E34;19;4;1;14
2003;E35;2;0;0;2
2003;E36;2;2;0;0
2003;E37;4;1;1;2
2003;E38;19;9;8;2
2003;E39;29;9;5;15
2003;E40;2;2;0;0
2003;E41;6;1;1;4
2003;E42;14;8;2;4
2003;E43;22;5;8;9
2003;E44;3;1;0;2
2003;E45;4;2;1;1
2003;E46;26;8;5;13
2003;E47;2;1;0;1
2003;E48;14;6;1;7
2003;E49;5;2;1;2
2003;E50;3;0;0;3
2003;E51;3;0;2;1
2003;E52;7;2;2;3
2003;E53;3;0;1;2
2003;E54;16;5;3;8
2003;E55;6;1;2;3
2003;E56;3;1;1;1
2003;E58;3;1;1;1
2003;E59;4;1;1;2
2003;E60;16;5;2;9
2003;E61;38;21;6;11
2003;E62;34;10;10;14
2003;E63;25;9;6;10
2003;E64;1;1;0;0
2003;E65;7;2;0;5
2003;E66;2;1;0;1
2003;E67;14;6;3;5
2003;E68;20;9;3;8
2003;E69;10;5;1;4
2003;E70;34;19;6;9
2003;E71;5;2;1;2
2003;E72;1;1;0;0
2003;E73;11;5;2;4
2003;E74;2;1;0;1
2003;E76;5;1;4;0
2003;E78;1;0;1;0
2003;E80;2;1;0;1
2003;E81;23;9;7;7
2003;E82;2;2;0;0
2003;E83;2;1;1;0
2003;E84;7;2;2;3
2003;E85;2;2;0;0
2003;E86;2;1;0;1
2003;E88;3;0;1;2
2003;E90;32;21;7;4
2003;E91;23;10;6;7
2003;E92;46;24;8;14
2003;E93;3;0;1;2
2003;E94;77;30;19;28
2003;E95;4;3;0;1
2003;E96;2;1;0;1
2003;E97;48;18;9;21
2003;E98;4;3;0;1
2003;E99;5;0;4;1
2004;A00;74;28;31;15
2004;A01;13;1;8;4
2004;A02;2;1;1;0
2004;A03;12;7;3;2
2004;A04;31;7;16;8
2004;A05;13;5;2;6
2004;A06;14;6;4;4
2004;A07;61;18;19;24
2004;A08;13;4;4;5
2004;A09;19;4;6;9
2004;A10;15;10;1;4
2004;A11;46;13;11;22
2004;A12;16;5;4;7
2004;A13;41;6;8;27
2004;A14;26;8;7;11
2004;A15;10;2;3;5
2004;A16;19;8;1;10
2004;A17;39;15;9;15
2004;A18;11;5;1;5
2004;A20;13;5;0;8
2004;A21;27;11;7;9
2004;A22;12;4;5;3
2004;A24;5;2;1;2
2004;A25;33;16;12;5
2004;A26;15;4;7;4
2004;A27;2;0;1;1
2004;A28;29;12;6;11
2004;A29;44;21;9;14
2004;A30;95;22;30;43
2004;A31;18;8;2;8
2004;A32;23;8;5;10
2004;A33;22;7;4;11
2004;A34;53;18;14;21
2004;A35;12;4;4;4
2004;A36;30;5;11;14
2004;A37;19;6;4;9
2004;A38;6;1;1;4
2004;A39;13;7;0;6
2004;A40;55;28;9;18
2004;A41;37;18;8;11
2004;A42;39;19;8;12
2004;A43;48;27;7;14
2004;A44;7;6;1;0
2004;A45;66;16;29;21
2004;A46;55;11;14;30
2004;A47;25;4;11;10
2004;A48;37;10;15;12
2004;A49;22;8;7;7
2004;A50;4;2;2;0
2004;A51;1;0;0;1
2004;A52;12;8;2;2
2004;A53;27;14;6;7
2004;A54;14;8;5;1
2004;A55;22;13;2;7
2004;A56;16;8;3;5
2004;A57;41;18;14;9
2004;A58;17;7;3;7
2004;A59;4;2;0;2
2004;A60;13;3;6;4
2004;A61;12;4;3;5
2004;A62;4;1;1;2
2004;A63;2;1;0;1
2004;A64;6;3;1;2
2004;A65;27;12;8;7
2004;A67;9;6;1;2
2004;A68;2;0;1;1
2004;A69;3;2;1;0
2004;A70;22;12;2;8
2004;A71;1;0;0;1
2004;A72;1;0;0;1
2004;A73;2;1;0;1
2004;A75;4;2;0;2
2004;A77;3;2;0;1
2004;A78;3;0;3;0
2004;A80;17;5;7;5
2004;A81;23;14;4;5
2004;A83;5;1;4;0
2004;A84;31;19;5;7
2004;A85;17;9;3;5
2004;A86;3;1;1;1
2004;A87;31;13;5;13
2004;A88;10;2;2;6
2004;A89;4;2;0;2
2004;A90;21;8;4;9
2004;A91;1;1;0;0
2004;A92;2;0;1;1
2004;A94;3;1;0;2
2004;A96;3;2;1;0
2004;A97;1;1;0;0
2004;B00;34;15;12;7
2004;B01;62;29;14;19
2004;B02;16;4;7;5
2004;B03;25;11;4;10
2004;B04;23;11;8;4
2004;B05;8;6;1;1
2004;B06;98;40;31;27
2004;B07;117;51;27;39
2004;B08;58;14;25;19
2004;B09;33;15;9;9
2004;B10;21;8;4;9
2004;B11;29;4;9;16
2004;B12;114;51;22;41
2004;B13;30;10;10;10
2004;B14;39;15;4;20
2004;B15;35;17;5;13
2004;B16;11;2;7;2
2004;B17;25;7;7;11
2004;B18;27;3;12;12
2004;B19;68;17;11;40
2004;B20;29;7;12;10
2004;B21;16;7;5;4
2004;B22;151;33;41;77
2004;B23;54;11;26;17
2004;B24;16;8;4;4
2004;B25;25;6;14;5
2004;B26;21;9;8;4
2004;B27;25;6;13;6
2004;B28;17;6;4;7
2004;B29;7;2;2;3
2004;B30;146;51;42;53
2004;B31;101;38;21;42
2004;B32;50;16;13;21
2004;B33;147;49;44;54
2004;B34;7;2;1;4
2004;B35;21;10;4;7
2004;B36;12;5;0;7
2004;B37;9;6;1;2
2004;B38;32;18;5;9
2004;B39;3;1;0;2
2004;B40;70;26;25;19
2004;B41;32;10;10;12
2004;B42;99;38;30;31
2004;B43;54;19;21;14
2004;B44;19;3;5;11
2004;B45;18;5;3;10
2004;B46;35;8;12;15
2004;B47;31;13;6;12
2004;B48;48;25;8;15
2004;B49;12;2;3;7
2004;B50;77;24;24;29
2004;B51;99;21;28;50
2004;B52;86;23;21;42
2004;B53;25;11;10;4
2004;B54;10;1;3;6
2004;B55;10;4;3;3
2004;B56;22;6;10;6
2004;B57;18;5;2;11
2004;B59;2;0;2;0
2004;B60;9;2;4;3
2004;B61;5;1;1;3
2004;B62;3;0;0;3
2004;B63;15;9;2;4
2004;B65;13;3;5;5
2004;B66;8;3;2;3
2004;B67;25;12;4;9
2004;B69;4;1;1;2
2004;B70;18;5;7;6
2004;B71;1;0;1;0
2004;B72;5;0;2;3
2004;B73;3;1;1;1
2004;B74;6;3;2;1
2004;B75;7;3;3;1
2004;B76;20;9;1;10
2004;B77;6;5;0;1
2004;B78;9;4;2;3
2004;B79;2;0;1;1
2004;B80;106;38;33;35
2004;B81;30;6;9;15
2004;B82;16;7;3;6
2004;B83;16;2;5;9
2004;B84;34;5;16;13
2004;B85;45;19;8;18
2004;B86;16;6;5;5
2004;B87;15;5;3;7
2004;B88;7;2;3;2
2004;B89;13;2;5;6
2004;B90;117;48;30;39
2004;B91;12;5;4;3
2004;B92;45;13;13;19
2004;B93;9;4;3;2
2004;B95;2;1;1;0
2004;B96;8;2;4;2
2004;B97;22;7;6;9
2004;B98;3;3;0;0
2004;B99;10;2;4;4
2004;C00;56;19;23;14
2004;C01;33;9;9;15
2004;C02;65;23;29;13
2004;C03;26;9;8;9
2004;C04;5;3;2;0
2004;C05;9;6;2;1
2004;C06;34;17;5;12
2004;C07;31;9;9;13
2004;C08;18;1;6;11
2004;C09;18;4;3;11
2004;C10;83;31;19;33
2004;C11;47;23;10;14
2004;C12;22;12;4;6
2004;C13;19;8;4;7
2004;C14;8;4;2;2
2004;C15;12;2;5;5
2004;C16;15;9;2;4
2004;C17;10;2;6;2
2004;C18;79;31;15;33
2004;C19;15;6;6;3
2004;C20;1;0;0;1
2004;C22;1;0;1;0
2004;C24;16;8;4;4
2004;C25;5;0;1;4
2004;C26;18;7;3;8
2004;C27;2;1;0;1
2004;C28;7;3;2;2
2004;C29;2;0;0;2
2004;C30;4;1;3;0
2004;C32;1;0;1;0
2004;C33;3;2;1;0
2004;C34;3;0;1;2
2004;C35;1;0;1;0
2004;C36;2;0;1;1
2004;C38;1;0;1;0
2004;C39;1;0;0;1
2004;C41;62;26;13;23
2004;C42;116;38;9;69
2004;C43;24;7;2;15
2004;C44;8;3;3;2
2004;C45;87;19;23;45
2004;C46;7;1;3;3
2004;C47;24;3;9;12
2004;C48;28;12;4;12
2004;C49;7;2;0;5
2004;C50;12;4;2;6
2004;C51;3;1;0;2
2004;C52;1;0;1;0
2004;C53;4;2;1;1
2004;C54;55;15;15;25
2004;C55;26;9;11;6
2004;C56;11;3;3;5
2004;C57;1;0;0;1
2004;C58;2;2;0;0
2004;C59;2;0;0;2
2004;C60;10;6;1;3
2004;C61;4;2;1;1
2004;C62;9;3;3;3
2004;C63;8;6;0;2
2004;C64;2;1;0;1
2004;C65;35;11;7;17
2004;C66;17;8;1;8
2004;C67;67;18;15;34
2004;C68;32;10;9;13
2004;C69;9;2;4;3
2004;C70;5;3;0;2
2004;C72;4;3;1;0
2004;C73;2;1;0;1
2004;C74;2;0;1;1
2004;C75;2;1;0;1
2004;C76;3;0;1;2
2004;C77;25;8;9;8
2004;C78;36;12;8;16
2004;C79;4;3;1;0
2004;C80;10;2;0;8
2004;C81;3;2;1;0
2004;C82;7;4;0;3
2004;C83;23;6;3;14
2004;C84;13;6;2;5
2004;C85;10;0;1;9
2004;C86;3;1;1;1
2004;C87;13;1;1;11
2004;C88;93;26;11;56
2004;C89;20;7;5;8
2004;C90;20;6;6;8
2004;C91;45;14;13;18
2004;C92;38;12;4;22
2004;C93;7;1;4;2
2004;C94;2;2;0;0
2004;C95;24;9;7;8
2004;C96;39;8;10;21
2004;C97;17;5;3;9
2004;C99;31;7;10;14
2004;D00;67;16;29;22
2004;D01;14;2;6;6
2004;D02;74;19;31;24
2004;D03;34;8;9;17
2004;D04;12;2;6;4
2004;D05;24;5;11;8
2004;D06;7;5;1;1
2004;D07;22;14;4;4
2004;D08;5;3;1;1
2004;D09;4;3;1;0
2004;D10;54;24;13;17
2004;D11;102;37;14;51
2004;D12;50;16;7;27
2004;D13;43;3;6;34
2004;D14;10;2;1;7
2004;D15;184;68;36;80
2004;D16;13;6;2;5
2004;D17;61;23;16;22
2004;D18;33;11;2;20
2004;D19;20;7;5;8
2004;D20;39;23;6;10
2004;D21;8;3;1;4
2004;D22;4;1;2;1
2004;D23;24;3;8;13
2004;D24;8;2;2;4
2004;D25;13;8;2;3
2004;D26;21;5;8;8
2004;D27;59;19;9;31
2004;D28;6;3;1;2
2004;D29;6;2;3;1
2004;D30;67;25;17;25
2004;D31;35;11;12;12
2004;D32;10;4;1;5
2004;D33;3;3;0;0
2004;D34;18;12;2;4
2004;D35;30;15;7;8
2004;D36;55;22;11;22
2004;D37;75;32;5;38
2004;D38;46;9;7;30
2004;D39;23;11;3;9
2004;D40;15;3;5;7
2004;D41;30;10;4;16
2004;D42;6;0;2;4
2004;D43;36;14;10;12
2004;D44;10;2;5;3
2004;D45;126;35;36;55
2004;D46;58;19;6;33
2004;D47;41;13;9;19
2004;D48;14;4;3;7
2004;D49;10;7;0;3
2004;D50;2;0;0;2
2004;D51;5;3;1;1
2004;D52;15;7;2;6
2004;D53;9;4;2;3
2004;D54;2;1;0;1
2004;D55;15;8;0;7
2004;D56;11;4;2;5
2004;D57;2;1;0;1
2004;D58;48;19;7;22
2004;D59;3;0;0;3
2004;D60;8;4;2;2
2004;D61;13;10;0;3
2004;D62;1;0;0;1
2004;D63;9;5;1;3
2004;D64;2;2;0;0
2004;D65;2;1;1;0
2004;D66;7;1;0;6
2004;D67;3;1;1;1
2004;D69;1;0;0;1
2004;D70;6;3;2;1
2004;D71;9;2;3;4
2004;D72;9;1;1;7
2004;D73;12;3;4;5
2004;D75;4;3;0;1
2004;D76;21;9;2;10
2004;D77;12;6;2;4
2004;D78;25;8;8;9
2004;D79;17;2;3;12
2004;D80;23;6;4;13
2004;D81;4;0;0;4
2004;D82;13;5;5;3
2004;D83;4;1;1;2
2004;D84;8;2;4;2
2004;D85;74;25;19;30
2004;D86;6;3;0;3
2004;D87;16;4;4;8
2004;D88;2;0;0;2
2004;D89;7;2;2;3
2004;D90;20;4;4;12
2004;D91;20;8;8;4
2004;D92;9;2;3;4
2004;D93;21;9;5;7
2004;D94;35;12;10;13
2004;D95;4;1;0;3
2004;D96;1;0;0;1
2004;D97;11;5;2;4
2004;D98;2;1;0;1
2004;D99;2;0;0;2
2004;E00;6;3;2;1
2004;E01;13;8;0;5
2004;E02;9;1;1;7
2004;E03;4;0;1;3
2004;E04;62;20;11;31
2004;E05;48;18;3;27
2004;E06;18;3;6;9
2004;E07;17;9;0;8
2004;E08;10;2;3;5
2004;E09;9;3;2;4
2004;E10;17;9;1;7
2004;E11;91;28;18;45
2004;E12;125;38;28;59
2004;E13;20;6;5;9
2004;E14;50;19;17;14
2004;E15;116;31;21;64
2004;E16;20;8;4;8
2004;E17;17;6;1;10
2004;E18;15;5;2;8
2004;E19;5;0;0;5
2004;E20;29;6;5;18
2004;E21;13;4;4;5
2004;E22;4;3;1;0
2004;E23;1;1;0;0
2004;E24;2;1;1;0
2004;E25;7;2;0;5
2004;E26;5;2;0;3
2004;E27;4;1;1;2
2004;E28;2;0;1;1
2004;E29;5;2;2;1
2004;E30;2;1;0;1
2004;E31;1;0;1;0
2004;E32;105;36;21;48
2004;E33;10;2;5;3
2004;E34;32;6;7;19
2004;E35;22;5;4;13
2004;E36;2;1;1;0
2004;E37;4;1;1;2
2004;E38;21;11;4;6
2004;E39;26;12;3;11
2004;E40;3;2;0;1
2004;E41;6;2;2;2
2004;E42;31;14;5;12
2004;E43;19;7;9;3
2004;E44;9;2;1;6
2004;E45;4;2;1;1
2004;E46;49;18;10;21
2004;E47;2;2;0;0
2004;E48;15;4;5;6
2004;E49;4;1;0;3
2004;E50;2;0;1;1
2004;E51;4;2;1;1
2004;E52;5;0;3;2
2004;E53;5;1;2;2
2004;E54;25;10;1;14
2004;E55;9;1;3;5
2004;E56;9;2;3;4
2004;E57;2;1;1;0
2004;E58;9;2;1;6
2004;E59;2;0;0;2
2004;E60;23;6;7;10
2004;E61;45;15;12;18
2004;E62;42;19;11;12
2004;E63;36;12;8;16
2004;E65;6;3;1;2
2004;E66;10;4;3;3
2004;E67;12;4;2;6
2004;E68;16;9;3;4
2004;E69;16;7;5;4
2004;E70;38;19;7;12
2004;E71;7;5;1;1
2004;E72;5;5;0;0
2004;E73;12;4;5;3
2004;E74;1;1;0;0
2004;E76;5;2;1;2
2004;E80;4;2;2;0
2004;E81;31;18;5;8
2004;E83;1;1;0;0
2004;E84;16;6;3;7
2004;E85;3;2;1;0
2004;E86;3;0;3;0
2004;E88;2;1;0;1
2004;E89;1;1;0;0
2004;E90;18;10;5;3
2004;E91;29;13;8;8
2004;E92;39;12;11;16
2004;E93;2;1;0;1
2004;E94;82;34;12;36
2004;E95;5;4;1;0
2004;E96;1;1;0;0
2004;E97;53;24;12;17
2004;E98;2;1;0;1
2004;E99;6;5;0;1
2005;A00;45;12;20;13
2005;A01;12;6;6;0
2005;A02;1;1;0;0
2005;A03;9;1;7;1
2005;A04;18;8;7;3
2005;A05;14;1;4;9
2005;A06;7;2;3;2
2005;A07;37;14;11;12
2005;A08;12;3;5;4
2005;A09;20;7;5;8
2005;A10;12;4;3;5
2005;A11;33;11;9;13
2005;A12;20;3;4;13
2005;A13;32;8;6;18
2005;A14;9;3;1;5
2005;A15;3;0;0;3
2005;A16;24;10;2;12
2005;A17;36;13;10;13
2005;A18;9;3;0;6
2005;A20;25;11;7;7
2005;A21;22;10;5;7
2005;A22;10;2;3;5
2005;A23;4;3;1;0
2005;A24;1;1;0;0
2005;A25;26;8;9;9
2005;A26;15;5;5;5
2005;A27;4;1;1;2
2005;A28;32;9;7;16
2005;A29;60;17;19;24
2005;A30;78;19;13;46
2005;A31;14;7;2;5
2005;A32;20;5;4;11
2005;A33;27;9;7;11
2005;A34;33;15;3;15
2005;A35;11;6;2;3
2005;A36;34;9;10;15
2005;A37;23;7;8;8
2005;A38;2;0;0;2
2005;A39;9;7;1;1
2005;A40;47;15;10;22
2005;A41;31;14;8;9
2005;A42;29;13;7;9
2005;A43;37;19;5;13
2005;A44;11;9;1;1
2005;A45;53;22;17;14
2005;A46;79;31;22;26
2005;A47;28;5;13;10
2005;A48;26;8;9;9
2005;A49;17;4;3;10
2005;A50;4;3;0;1
2005;A51;1;0;1;0
2005;A52;10;7;1;2
2005;A53;22;6;6;10
2005;A54;6;5;1;0
2005;A55;16;12;2;2
2005;A56;13;2;7;4
2005;A57;15;9;4;2
2005;A58;10;5;2;3
2005;A59;3;2;1;0
2005;A60;8;5;1;2
2005;A61;7;4;1;2
2005;A62;12;4;5;3
2005;A63;2;1;0;1
2005;A64;1;1;0;0
2005;A65;18;9;6;3
2005;A67;5;3;0;2
2005;A70;25;14;2;9
2005;A71;3;1;1;1
2005;A73;2;0;1;1
2005;A75;1;0;0;1
2005;A77;1;1;0;0
2005;A78;1;1;0;0
2005;A79;2;1;1;0
2005;A80;20;11;7;2
2005;A81;24;10;3;11
2005;A82;1;0;0;1
2005;A83;2;1;1;0
2005;A84;21;13;4;4
2005;A85;11;2;1;8
2005;A86;8;2;1;5
2005;A87;22;7;9;6
2005;A88;8;2;3;3
2005;A90;20;11;2;7
2005;A91;1;1;0;0
2005;A92;5;3;1;1
2005;A93;1;1;0;0
2005;A94;1;1;0;0
2005;A96;4;2;1;1
2005;A97;1;1;0;0
2005;A98;1;1;0;0
2005;A99;1;0;0;1
2005;B00;23;13;9;1
2005;B01;76;33;11;32
2005;B02;7;4;2;1
2005;B03;9;4;2;3
2005;B04;19;7;4;8
2005;B05;13;4;3;6
2005;B06;87;29;31;27
2005;B07;104;50;18;36
2005;B08;45;11;19;15
2005;B09;22;8;7;7
2005;B10;34;14;8;12
2005;B11;13;6;0;7
2005;B12;97;45;15;37
2005;B13;27;7;3;17
2005;B14;35;6;8;21
2005;B15;25;11;4;10
2005;B16;14;3;2;9
2005;B17;27;9;3;15
2005;B18;9;1;3;5
2005;B19;60;13;9;38
2005;B20;29;9;16;4
2005;B21;14;4;8;2
2005;B22;118;32;28;58
2005;B23;48;15;17;16
2005;B24;6;2;1;3
2005;B25;9;1;6;2
2005;B26;15;3;8;4
2005;B27;16;1;6;9
2005;B28;13;7;3;3
2005;B29;5;3;0;2
2005;B30;90;22;27;41
2005;B31;64;30;7;27
2005;B32;40;16;7;17
2005;B33;129;36;26;67
2005;B34;4;1;2;1
2005;B35;12;6;2;4
2005;B36;15;2;1;12
2005;B37;8;3;2;3
2005;B38;30;12;1;17
2005;B39;3;2;0;1
2005;B40;51;11;18;22
2005;B41;30;9;10;11
2005;B42;83;31;25;27
2005;B43;45;18;16;11
2005;B44;10;0;5;5
2005;B45;15;5;5;5
2005;B46;38;11;10;17
2005;B47;28;7;7;14
2005;B48;59;26;12;21
2005;B49;9;1;1;7
2005;B50;40;11;16;13
2005;B51;77;18;23;36
2005;B52;30;4;6;20
2005;B53;20;9;8;3
2005;B54;8;1;3;4
2005;B55;13;6;1;6
2005;B56;9;2;2;5
2005;B57;14;7;1;6
2005;B58;5;2;2;1
2005;B59;1;0;0;1
2005;B60;12;7;1;4
2005;B61;12;5;1;6
2005;B63;14;3;4;7
2005;B64;1;0;1;0
2005;B65;4;2;0;2
2005;B66;5;2;1;2
2005;B67;14;6;3;5
2005;B70;23;5;10;8
2005;B71;3;1;0;2
2005;B72;5;1;1;3
2005;B73;5;2;1;2
2005;B74;6;2;0;4
2005;B75;11;3;6;2
2005;B76;11;5;2;4
2005;B77;10;2;1;7
2005;B78;11;7;1;3
2005;B79;3;2;1;0
2005;B80;82;23;25;34
2005;B81;26;9;8;9
2005;B82;24;11;7;6
2005;B83;12;2;2;8
2005;B84;27;7;13;7
2005;B85;41;11;5;25
2005;B86;11;5;1;5
2005;B87;15;1;7;7
2005;B88;7;2;3;2
2005;B89;8;3;3;2
2005;B90;132;43;33;56
2005;B91;17;4;4;9
2005;B92;39;5;11;23
2005;B93;12;4;4;4
2005;B94;1;0;1;0
2005;B95;4;1;3;0
2005;B96;12;4;4;4
2005;B97;19;2;5;12
2005;B98;5;2;0;3
2005;B99;9;5;3;1
2005;C00;40;14;12;14
2005;C01;24;3;8;13
2005;C02;54;14;17;23
2005;C03;22;9;7;6
2005;C04;6;2;0;4
2005;C05;3;1;0;2
2005;C06;38;21;4;13
2005;C07;28;11;2;15
2005;C08;21;4;4;13
2005;C09;17;7;3;7
2005;C10;84;31;10;43
2005;C11;52;15;10;27
2005;C12;15;5;1;9
2005;C13;31;12;2;17
2005;C14;9;4;4;1
2005;C15;10;3;3;4
2005;C16;13;6;0;7
2005;C17;2;0;2;0
2005;C18;51;20;10;21
2005;C19;8;2;1;5
2005;C20;2;0;1;1
2005;C22;4;0;3;1
2005;C24;8;1;3;4
2005;C25;2;1;1;0
2005;C26;12;3;2;7
2005;C27;3;1;0;2
2005;C28;11;1;4;6
2005;C29;7;1;4;2
2005;C30;2;1;1;0
2005;C32;1;0;0;1
2005;C33;2;0;1;1
2005;C34;4;1;3;0
2005;C35;1;0;1;0
2005;C39;4;3;0;1
2005;C40;1;1;0;0
2005;C41;49;26;3;20
2005;C42;144;47;18;79
2005;C43;18;7;5;6
2005;C44;4;1;1;2
2005;C45;55;15;13;27
2005;C46;3;0;2;1
2005;C47;16;3;3;10
2005;C48;24;3;6;15
2005;C49;7;1;2;4
2005;C50;5;3;0;2
2005;C51;2;0;2;0
2005;C52;3;0;2;1
2005;C53;1;0;1;0
2005;C54;37;18;5;14
2005;C55;22;7;7;8
2005;C56;8;2;5;1
2005;C57;1;0;0;1
2005;C58;2;1;0;1
2005;C59;2;2;0;0
2005;C60;7;3;2;2
2005;C61;2;0;1;1
2005;C62;6;5;1;0
2005;C63;5;2;1;2
2005;C64;4;1;1;2
2005;C65;33;10;6;17
2005;C66;7;6;0;1
2005;C67;80;20;21;39
2005;C68;23;4;8;11
2005;C69;7;3;2;2
2005;C70;2;0;1;1
2005;C71;1;1;0;0
2005;C72;6;3;1;2
2005;C73;3;0;0;3
2005;C74;3;2;0;1
2005;C75;4;3;1;0
2005;C76;5;2;0;3
2005;C77;30;7;9;14
2005;C78;33;9;5;19
2005;C79;6;2;1;3
2005;C80;10;3;0;7
2005;C81;6;4;0;2
2005;C82;4;1;0;3
2005;C83;18;8;3;7
2005;C84;12;4;2;6
2005;C85;10;2;3;5
2005;C86;4;2;1;1
2005;C87;12;2;2;8
2005;C88;74;19;13;42
2005;C89;27;5;5;17
2005;C90;29;9;6;14
2005;C91;49;13;6;30
2005;C92;35;12;4;19
2005;C93;9;3;3;3
2005;C94;1;1;0;0
2005;C95;33;13;8;12
2005;C96;27;11;2;14
2005;C97;17;7;2;8
2005;C98;1;0;1;0
2005;C99;31;9;6;16
2005;D00;42;18;9;15
2005;D01;11;2;7;2
